,TIC ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
911,178367144,20190415,,4851-00299-1,441-045300,08133416-0158579,1237655176002732303,J081334.15-015857.8,3070964117005132416,1438252,,STAR,tmgaia2,123.392307028195,-1.98277380217628,tmgaia2,-14.052,0.0906507,-3.16932,0.0546752,gaia2,3.90929,0.0516814,gaia2,224.444703277665,17.229178416776,126.190148063501,-21.3250023818114,11.369,0.124,10.655,0.009,13.7542,0.00467938,12.1512,0.00297471,11.6418,0.00241735,11.4788,0.00290736,12.6023,0.0122581,10.114,0.053,9.855,0.066,9.812,0.052,EAE-222-111-000-0-0,,9.768,0.032,9.799,0.029,9.725,0.055,8.304,0.43,10.9134,0.000651,10.5572,0.0061,rered,gaia2,6316.0,120.268,4.36682,0.0833139,,,1.21069,0.0548342,1.244,0.18593,0.701005,0.157019,DWARF,2.10150027,0.09655555,253.985,3.36,0.0134865,0.00271226,152.0,0.4652166,,,0.0009646862,0.00185229,0.00357223,panstarrs,0.169004,0.202856,0.0582774,0.051391,0.110351,0.203688,0.0779516,0.0886762,0.116549,0.0765621,3.316,3.404,bj2018,156.765,83.7703,dered,11.185,0.00117,10.5098,0.001073,1,,tycho2v3,tycho2b3,,1.40604533469085,0.848026116173657,123.392246490282,-1.98278744786083,0.045891506023458,0.0308277558251854,1,0,631899714
912,445586472,20190415,,8561-01097-1,164-012429,07482020-5714107,,J074820.16-571410.6,5295349601116616064,27396626,,STAR,tmgaia2,117.0841554383,-57.2363486625471,tmgaia2,-16.9292,0.0492952,8.65461,0.0504405,gaia2,1.88694,0.0255005,gaia2,269.972411166412,-15.3723396794843,156.414289039024,-74.4038058103303,11.617,0.143,11.134,0.01,,,,,,,,,,,10.06,0.024,9.908,0.024,9.831,0.023,AAA-222-111-000-0-0,,9.733,0.023,9.749,0.02,9.718,0.031,9.025,,10.9143,0.000349,10.5704,0.0061,rered,gaia2,7051.0,134.874,3.86944,0.0869095,,,2.40368,0.102113,1.56,0.27747,0.112329,0.0255141,DWARF,12.8662405,0.691975,522.06,7.0035,0.160782,0.010073225,256.0,0.103944592,,,0.0009230202,0.00962675,0.0105197,schlegel,0.182228,0.372713,0.11539,0.0888357,0.0216377,0.0293905,0.0678919,0.105927,0.513448,0.870502,6.911,7.096,bj2018,148.347,121.4,dered,11.1833,0.001216,10.5181,0.000878,1,,tycho2v3,tycho2b3,,0.870705538530113,0.782289673090064,117.084020750569,-57.2363113997147,0.0225732888940374,0.026879396445907,1,0,613744660
913,453209605,20190415,,0787-00696-1,510-043744,07473944+1158509,1237667106885009448,J074739.43+115850.8,3151624328675371264,40549362,,STAR,tmgaia2,116.914329488846,11.9807975158447,tmgaia2,-9.2,2.0,-0.2,2.0,tycho2,,,,208.327487613184,17.8232167442673,116.636118104505,-9.00443030343102,11.983,0.188,11.161,0.014,15.1169,0.00714448,14.7062,0.0097247,14.3943,0.0102002,13.5748,0.00845459,13.1591,0.0119601,9.74,0.023,9.243,0.023,9.137,0.023,AAA-222-111-000-0-0,,9.085,0.023,9.161,0.02,9.068,0.031,8.59,,11.1485,0.001557,10.5766,0.0062,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6534,0.001953,10.536,0.001133,0,,tycho2v3,tycho2b3,,31.1721965202325,31.001851113364,116.914288995681,11.9807966547365,0.347425755782289,0.338780836514209,0,0,129910998
914,280437559,20190415,,0183-00755-1,461-037402,07403284+0205561,,J074032.81+020555.3,3087206553745290624,36232779,,STAR,tmgaia2,115.13683294043,2.09892341043569,tmgaia2,-34.1522,0.0914369,-77.9361,0.0582185,gaia2,12.9155,0.0541005,gaia2,216.699453535747,11.8777521383665,116.684022853521,-19.0420217455352,12.737,0.329,11.646,0.031,,,,,,,,,,,9.596,0.026,9.029,0.023,8.879,0.023,AAA-222-111-000-0-0,,8.783,0.023,8.853,0.019,8.726,0.026,8.198,0.251,11.2667,0.001527,10.5424,0.0062,gbprp,spect,4249.11,132.618,4.42592,0.112687,0.086,0.041,0.823845,0.081608,0.66,0.0799349,1.18034,0.404556,DWARF,0.199332312,0.01425775,77.2554,0.32535,,,247.0,0.01733961,,,0.001832322,,,,0.0677783,0.0920915,0.0816151,0.081601,0.412183,0.396929,0.116182,0.109192,0.0125486,0.0159669,0.324,0.3267,bj2018,116.737,148.5,spect,11.9735,0.002246,10.5014,0.001281,1,,tycho2v3,tycho2b3,,1.41818949576526,0.902885998437676,115.136685797514,2.09858785223153,0.0439070842120965,0.0300213190788923,1,0,128959178
915,174599051,20190415,,7644-01655-1,255-018214,07384782-3908076,,J073847.78-390807.8,5585180526900065920,17824249,,STAR,tmgaia2,114.69924674644,-39.1354835476997,tmgaia2,-43.3535,0.0457372,-8.11014,0.0557096,gaia2,6.76711,0.0275988,gaia2,252.811409178192,-8.40442721741704,129.335681730026,-59.2476645256641,12.499,0.261,11.384,0.026,,,,,,,,,,,9.735,0.027,9.276,0.027,9.199,0.023,AAA-222-111-000-0-0,,9.113,0.023,9.19,0.02,9.029,0.03,8.417,0.273,11.1015,0.000475,10.5248,0.006,rered,gaia2,5189.0,121.305,4.32759,0.0854125,,,1.06532,0.0585729,0.88,0.108967,0.727856,0.17583,DWARF,0.741288841,0.0242081,147.148,0.602,0.0697415,0.0102124,610.0,0.07196261,,,0.000196568042,0.0092206,0.0112042,schlegel,0.087859,0.130076,0.049091,0.0680548,0.150737,0.200924,0.069907,0.100918,0.0298139,0.0186023,0.6,0.604,bj2018,119.85,122.761,dered,11.5995,0.001071,10.4801,0.000685,1,,tycho2v3,tycho2b3,,0.752701688759044,0.864040714073928,114.699006097258,-39.1355184666057,0.0220213576331915,0.030597025606136,1,0,605877180
916,177722855,20190415,,5402-00204-1,394-021449,07094117-1119442,,J070941.15-111944.0,3046173707514634240,5489145,,STAR,tmgaia2,107.421556402712,-11.3289503119142,tmgaia2,-26.4612,0.0666366,17.0491,0.0607227,gaia2,4.32727,0.0431597,gaia2,225.079792818214,-1.15542200383598,110.619870848809,-33.5295346356756,11.779,0.188,11.168,0.013,,,,,,,,,,,9.828,0.022,9.531,0.024,9.436,0.021,AAA-222-111-000-0-0,,9.395,0.023,9.425,0.02,9.493,0.043,8.974,0.443,11.0007,0.000315,10.5224,0.006,rered,gaia2,5743.0,241.829,4.17558,0.0872106,,,1.37031,0.0707161,1.026,0.146742,0.398741,0.0987967,DWARF,1.84029579,0.208322,229.595,2.293,0.0647452,0.04581425,467.0,0.0450341925,,,9.77169e-05,0.0316625,0.059966,panstarrs,0.10359,0.189894,0.0805543,0.0608779,0.0887423,0.108851,0.0888173,0.0856039,0.160976,0.255668,2.27,2.316,bj2018,193.862,289.795,dered,11.3898,0.001181,10.4744,0.000571,1,,tycho2v3,tycho2b3,,1.03845101340692,0.941731094081071,107.421440208563,-11.3288769060895,0.0327165065104105,0.0315678810772827,1,0,584778719
917,125894957,20190415,,,320-030207,07410729-2604154,,J074107.28-260415.4,5613875821891826944,,,STAR,tmgaia2,115.280398953454,-26.0709532660264,tmgaia2,-2.16295,0.0425447,3.37514,0.0481192,gaia2,0.295091,0.0313424,gaia2,241.58000187447,-1.63006118378402,123.921745840086,-46.5773096617784,,,11.455,0.206,,,,,,,,,,,9.234,0.024,8.554,0.031,8.361,0.023,AAA-212-111-000-0-0,,8.228,0.027,8.296,0.022,8.208,0.022,8.001,,11.4382,0.00084,10.5484,0.0153,rered,gaia2,4770.0,122.0,,,,,36.5137,,,,,,GIANT,,,3083.92,309.965,0.414296,0.02427565,,,,,,0.0209466,0.0276047,panstarrs,,,,,,,,,,,280.02,339.91,bj2018,,,dered,12.3068,0.001111,10.5473,0.000971,1,,ucac4,,,0.677124536388082,0.746288269559382,115.280388585855,-26.0709387341741,0.0179799637335541,0.0256425204723748,0,0,607319346
918,409459226,20190415,,,391-025555,07194807-1156337,,J071948.07-115633.6,3034682878989275904,5534061,,STAR,tmgaia2,109.950325145741,-11.9426956804818,tmgaia2,-0.799627,0.0991954,1.98361,0.0808292,gaia2,0.186127,0.0634001,gaia2,226.774700796894,0.752117560725077,113.672874120814,-33.7568967654057,15.383,,13.69,0.103,,,,,,,,,,,8.544,0.023,7.547,0.036,7.161,0.021,AAA-111-111-000-0-0,,6.97,0.043,7.134,0.02,6.906,0.017,6.686,0.077,11.9227,0.00145,10.5816,0.0123,rered,gaia2,3435.0,122.0,,,,,102.025,,,,,,GIANT,,,4153.03,1077.88,0.346846,0.029674,,,,,,0.0279113,0.0314367,panstarrs,,,,,,,,,,,854.49,1301.26,bj2018,,,dered,13.7412,0.008798,10.6611,0.003929,1,,ucac4,apassdr9,,1.54675810614114,1.25364880076524,109.950321626734,-11.9426871399387,0.0510095966377624,0.0446730157183361,0,0,591462148
919,333821572,20190415,,5985-02318-1,365-034725,07450597-1710304,,J074505.97-171030.4,5718766752973510912,8047358,,STAR,tmgaia2,116.274909111165,-17.1751119029455,tmgaia2,0.524835,0.0492582,0.484984,0.0465909,gaia2,1.88711,0.0372185,gaia2,234.314780972394,3.59074363760185,122.318613677772,-37.7124838527133,10.715,0.073,10.497,0.006,,,,,,,,,,,10.201,0.023,10.16,0.024,10.148,0.023,AAA-222-111-000-0-0,,10.096,0.024,10.117,0.02,10.151,0.047,8.996,,10.5393,0.000333,10.4337,0.006,rered,gaia2,8192.0,132.728,4.20846,0.0769442,,,1.84443,0.0694899,2.005,0.305762,0.31954,0.0642176,DWARF,13.8032389,0.816725,522.177,10.23,0.0210161,0.004732865,771.0,0.139205888,,,6.78079159e-05,0.00363799,0.00582774,panstarrs,0.221439,0.390086,0.0772261,0.0617538,0.0557034,0.0727318,0.0610373,0.0928512,0.974364,0.659086,10.034,10.426,bj2018,96.6281,168.828,dered,10.6267,0.000582,10.3976,0.00056,1,,tycho2v3,tycho2b3,,0.772533500599009,0.722534231856908,116.274911476342,-17.1751098148199,0.024054993903014,0.0232844828147212,1,0,610691679
920,133654092,20190415,,,243-023457,08044443-4133353,,J080444.42-413335.3,5533619680731768192,20114356,,STAR,tmgaia2,121.185111702167,-41.5598251598718,tmgaia2,-2.12798,0.0856847,3.03282,0.0745777,gaia2,0.166151,0.048181,gaia2,257.418491567626,-5.342877464152,140.146377163645,-59.6881908396912,15.824,0.164,13.743,0.092,,,,,,,,,,,8.445,0.027,7.333,0.047,6.942,0.033,AAA-111-111-000-0-0,,6.751,0.066,6.851,0.021,6.676,0.016,6.475,0.06,11.929,0.002499,10.4527,0.0109,rered,gaia2,3877.0,123.0,,,,,152.478,,,,,,GIANT,,,4947.72,1271.4,0.851732,0.01945445,,,,,,0.0239854,0.0149235,schlegel,,,,,,,,,,,994.99,1547.81,bj2018,,,dered,13.7404,0.014334,10.6436,0.004313,1,,ucac4,apassdr9,,1.42109677560446,1.15668766773411,121.185099457635,-41.5598121018979,0.0405782128115761,0.041181323488253,0,0,625532908
921,347098457,20190415,,5981-03103-1,370-038330,07495286-1601244,,J074952.85-160124.3,5719304555896143872,8066041,,STAR,tmgaia2,117.470243798966,-16.0234244159045,tmgaia2,-1.50679,0.0448035,2.71137,0.0438565,gaia2,0.192657,0.0397873,gaia2,233.88885727437,5.15860766015661,123.391728350481,-36.33241750057,12.641,0.203,11.465,0.022,,,,,,,,,,,9.25,0.024,8.468,0.046,8.301,0.024,AAA-211-111-000-0-0,,8.17,0.022,8.287,0.02,8.153,0.02,8.173,0.21,11.2987,0.000911,10.4856,0.0116,rered,gaia2,4240.0,122.0,,,,,49.1612,,,,,,GIANT,,,4189.87,686.175,0.0824287,0.0191204157,,,,,,0.00989423,0.0283466,panstarrs,,,,,,,,,,,587.88,784.47,bj2018,,,dered,12.1214,0.000935,10.4552,0.000601,1,,tycho2v3,tycho2b3,,0.701637111550404,0.680095909156103,117.470237049161,-16.0234127419506,0.0217730259337361,0.0208656503086616,0,0,613728414
922,268371979,20190415,,4818-03795-1,439-024855,07001513-0220508,,J070015.13-022050.8,3108947914418475136,805986,,STAR,tmgaia2,105.063073061094,-2.3474489021969,tmgaia2,-0.425628,0.0608482,0.259519,0.0605859,gaia2,0.082447,0.0359359,gaia2,216.026131403529,0.888980981273504,106.637986848146,-24.9208921765822,12.405,0.338,11.622,0.024,,,,,,,,,,,9.311,0.023,8.698,0.031,8.538,0.022,AAA-212-111-000-0-0,,8.404,0.023,8.454,0.019,8.356,0.023,8.243,0.344,11.2858,0.000273,10.5153,0.0167,rered,gaia2,6307.0,122.0,,,,,60.5165,,,,,,GIANT,,,6862.39,1465.47,0.639249,0.0228119,,,,,,0.0275982,0.0180256,panstarrs,,,,,,,,,,,1226.14,1704.8,bj2018,,,dered,11.9853,0.001591,10.4878,0.001031,1,,tycho2v3,tycho2b3,,0.943827798092336,0.939541377586749,105.06307122699,-2.34744778482342,0.0301838763588361,0.029394395103549,0,0,579958854
923,73038411,20190415,,4850-00319-1,440-042813,08004899-0200387,1237654866229067802,J080048.98-020038.9,3081299079629656576,1423030,,STAR,tmgaia2,120.204129185475,-2.01077524214939,tmgaia2,-1.06497,0.0650354,-14.4227,0.0391561,gaia2,3.4008,0.0427855,gaia2,222.866410571408,14.4277831208711,122.856000410753,-22.0709586923614,11.357,0.122,10.585,0.009,13.7647,0.00396347,13.9155,0.00671953,10.7859,0.000634619,10.6816,0.000711672,12.6041,0.00895294,9.892,0.026,9.649,0.026,9.593,0.024,AAA-222-111-000-0-0,,9.576,0.023,9.599,0.02,9.539,0.036,8.698,,10.6894,0.00034,10.339,0.006,rered,gaia2,6368.0,126.785,4.17699,0.0829588,,,1.52149,0.0692865,1.269,0.190732,0.360288,0.0814396,DWARF,3.42963529,0.1569305,291.631,3.667,0.0166733,0.003370485,180.0,0.08836697,,,0.0008503867,0.00460717,0.0021338,panstarrs,0.14562,0.235845,0.080798,0.0577749,0.0618142,0.101065,0.0707371,0.0951806,0.156958,0.156903,3.622,3.712,bj2018,101.334,152.235,dered,10.9558,0.000664,10.2917,0.00057,1,,tycho2v3,tycho2b3,,1.00864070993133,0.607234618953862,120.204124597362,-2.01083733988588,0.0296804900289153,0.0195586881932075,1,0,622334628
924,5772442,20190415,,4829-00649-1,415-033599,07270397-0707466,,J072703.96-070746.8,3054813871743992832,3454834,,STAR,tmgaia2,111.766574949727,-7.12963746872442,tmgaia2,-26.8594,0.175536,-13.6314,0.13679,gaia2,2.39007,0.115896,gaia2,223.3656743353,4.59658444050158,114.806208965312,-28.7136913852302,11.474,0.13,10.715,0.009,,,,,,,,,,,9.701,0.023,9.401,0.023,9.342,0.021,AAA-222-111-000-0-0,,9.291,0.022,9.342,0.021,9.259,0.041,8.756,,10.7981,0.000252,10.351,0.006,rered,gaia2,5806.0,122.514,3.64403,0.0845815,,,2.54901,0.179684,1.044,0.124647,0.0630358,0.0157453,DWARF,6.65188742,0.74987,414.876,20.5,0.0323054,0.007948115,579.0,0.0307021122,,,4.15185677e-05,0.00823731,0.00765892,panstarrs,0.139403,0.109891,0.179713,0.179654,0.012068,0.0194225,0.0634111,0.105752,0.886205,0.613535,19.507,21.493,bj2018,131.449,113.579,dered,11.1542,0.000732,10.301,0.000654,1,,tycho2v3,tycho2b3,,2.72782589568067,2.12140623179007,111.76645840394,-7.1296961594895,0.0975021093137807,0.0701821932739663,1,0,596802324
925,93594834,20190415,,4843-00195-1,414-035745,07374100-0720116,,J073740.99-072012.1,3054217528423392640,3510721,,STAR,tmgaia2,114.420869114592,-7.33659433490181,tmgaia2,-16.7241,0.0541547,-33.8729,0.0443664,gaia2,3.68051,0.0318726,gaia2,224.804920485696,6.81597850986445,117.799043925855,-28.4495399630277,11.81,0.159,10.926,0.012,,,,,,,,,,,9.602,0.028,9.251,0.024,9.159,0.022,AAA-222-111-000-0-0,,9.099,0.023,9.169,0.02,9.079,0.034,8.392,,10.8367,0.000389,10.3138,0.0065,rered,gaia2,5322.0,129.358,3.81585,0.0878472,,,1.96337,0.110487,0.92,0.119562,0.121558,0.0301799,DWARF,2.786102,0.08045825,269.611,2.3345,0.0251855,0.00401816,439.0,0.04946877,,,6.258599e-05,0.00506957,0.00296675,panstarrs,0.101949,0.137175,0.119285,0.101689,0.0292202,0.0311395,0.0802995,0.0953948,0.0804835,0.080433,2.315,2.354,bj2018,123.475,135.241,dered,11.2783,0.001129,10.2692,0.000642,1,,tycho2v3,tycho2b3,,0.841558131961795,0.688059441469093,114.420796513672,-7.33674017656161,0.0271139089702281,0.0228716611141354,1,0,604190288
926,127476180,20190415,,6552-01410-1,309-031470,07482720-2812175,,J074827.18-281217.3,5601388187294617856,14113182,,STAR,tmgaia2,117.113326652269,-28.2048815662614,tmgaia2,-20.6952,0.040508,12.4315,0.0489032,gaia2,3.32988,0.0288867,gaia2,244.244227630283,-1.28337626118136,127.06731565911,-48.2149008179388,11.017,0.078,10.605,0.006,,,,,,,,,,,9.869,0.022,9.672,0.022,9.596,0.019,AAA-222-111-000-0-0,,9.583,0.023,9.6,0.019,9.588,0.036,8.746,,10.6034,0.000283,10.2957,0.006,rered,gaia2,6711.0,137.964,4.25091,0.088291,,,1.48129,0.0631507,1.426,0.2463,0.438729,0.101541,DWARF,4.00983,0.22422,297.758,2.581,0.0312124,0.0120464452,861.0,0.0482073463,,,0.000118634009,0.00899249,0.0151004,panstarrs,0.181083,0.311516,0.0535136,0.0727879,0.0949522,0.10813,0.0805179,0.0960641,0.204573,0.243867,2.559,2.603,bj2018,143.902,132.026,dered,10.8339,0.000824,10.2486,0.000543,1,,tycho2v3,tycho2b3,,0.647638850074113,0.75843229734463,117.113225542481,-28.2048280417842,0.0181292381860929,0.0256155432363569,1,0,613302006
927,177126182,20190415,,5389-00054-1,391-022144,07053721-1158474,,J070537.21-115847.4,3045756958247989632,5471993,,STAR,tmgaia2,106.405066356238,-11.9798456658964,tmgaia2,-0.717851,0.0650885,-2.1038,0.0663427,gaia2,1.23332,0.0408307,gaia2,225.200519389203,-2.33871349795267,109.541243818528,-34.3128994025088,10.664,0.11,10.581,0.01,,,,,,,,,,,10.031,0.023,9.998,0.025,9.938,0.023,AAA-222-111-000-0-0,,9.906,0.024,9.928,0.019,9.936,0.059,8.744,,10.4363,0.000497,10.3075,0.0224,rered,gaia2,8502.0,259.543,3.78392,0.0798341,,,3.08473,0.13135,2.11,0.314251,0.0718839,0.0149559,DWARF,44.79328,5.654495,793.408,25.934,0.104724,0.02705505,678.0,0.06285653,,,3.349832e-05,0.0326512,0.0214589,panstarrs,0.286501,0.342001,0.133517,0.129182,0.0111976,0.0187141,0.0523113,0.107357,5.57254,5.73645,25.102,26.766,bj2018,271.546,247.54,dered,10.5466,0.001023,10.261,0.000947,1,,tycho2v3,tycho2b3,,1.01488355441152,1.02896667348999,106.405063196678,-11.9798547239243,0.0309940786586125,0.0367036006766819,1,0,582226771
928,148659924,20190415,,7110-02840-1,286-025204,07392746-3254136,,J073927.46-325413.5,5591964341849948928,15486124,,STAR,tmgaia2,114.864448621227,-32.9037709696093,tmgaia2,-5.11698,0.0597118,3.94773,0.0705495,gaia2,1.7847,0.0365208,gaia2,247.369633347163,-5.29506395410493,126.173303588564,-53.2653135000766,10.294,0.061,10.235,0.006,,,,,,,,,,,10.221,0.022,10.223,0.024,10.239,0.021,AAA-222-111-000-0-0,,10.221,0.023,10.251,0.02,10.106,0.045,9.079,0.411,10.2702,0.000552,10.3437,0.0069,rered,gaia2,,,,,,,,,,,,,,,,551.738,11.2085,0.227994,0.00375048,,,,,,0.00369123,0.00380973,schlegel,,,,,,,,,,,10.985,11.432,bj2018,,,,10.2813,0.001429,10.2727,0.001067,1,,tycho2v3,tycho2b3,,0.965395910989332,1.09403687366374,114.864422380328,-32.9037539724411,0.0260718457978167,0.0337150543283651,-1,0,605826447
929,33091633,20190415,,4809-02410-1,426-024925,06593022-0448438,,J065930.23-044843.8,3101630187797866112,2688886,,STAR,tmgaia2,104.875947063182,-4.81216959664422,tmgaia2,-4.0,2.0,0.2,2.1,tycho2,,,,218.132981474389,-0.403757575886401,106.745674218486,-27.3907872393916,11.014,0.117,10.563,0.008,,,,,,,,,,,9.692,0.026,9.553,0.023,9.44,0.023,AAA-222-111-000-0-0,,9.296,0.023,9.278,0.019,8.233,0.025,4.655,0.041,10.6562,0.0003,10.2763,0.006,gbprp,splin,7773.0,,,,,,1.96864,,,,,,DWARF,,,442.789,,,,478.0,0.169336379,,,6.18429e-05,,,,,,,,,,,,,,,,,,,dered,10.932,0.001266,10.2117,0.001255,0,,tycho2v3,tycho2b3,,31.0288075286764,32.5517330932274,104.875929780038,-4.81216873553332,0.299339412561683,0.33589786054061,1,0,578587081
930,425220920,20190415,,0177-02549-1,486-039929,07263454+0700588,,J072634.55+070058.8,3142559538202114944,38442505,,STAR,tmgaia2,111.643947604912,7.01635709549961,tmgaia2,15.6096,0.0819328,-6.35013,0.0692077,gaia2,3.80871,0.0490118,gaia2,210.620072456041,10.9877420384485,112.245751572482,-14.7670389306295,11.421,0.15,10.798,0.01,,,,,,,,,,,9.665,0.022,9.372,0.022,9.271,0.02,AAA-222-111-000-0-0,,9.272,0.023,9.315,0.02,9.261,0.035,8.355,,10.6559,0.000356,10.2462,0.006,rered,spect,6002.6,147.561,4.10544,0.086363,0.0954963,0.0126866,1.54377,0.087196,1.108,0.141922,0.301158,0.0723819,DWARF,2.787507,0.1124855,260.641,3.3555,0.00761994,0.003101925,242.0,0.0365031,,,0.000842743146,0.00184611,0.00435774,panstarrs,0.14741,0.136434,0.0896503,0.0847417,0.0651687,0.0795951,0.0849697,0.0877563,0.105406,0.119565,3.313,3.398,bj2018,124.09,171.032,spect,10.9761,0.000688,10.1972,0.000953,1,,tycho2v3,tycho2b3,,1.27301251448588,1.07342230127805,111.644015320009,7.0163297546668,0.0412919125033769,0.0388411253266378,1,0,126460168
931,320536216,20190415,,0784-01887-1,502-046133,08002531+1020379,,J080025.30+102037.9,3147740269490723072,40552100,,STAR,tmgaia2,120.105458965063,10.3438781304272,tmgaia2,-4.00049,0.0939883,-1.71547,0.0573424,gaia2,2.42631,0.0567062,gaia2,211.29727065284,19.9649374256889,120.070535831113,-10.0080484536113,10.531,0.11,10.256,0.008,,,,,,,,,,,9.979,0.03,9.913,0.036,9.864,0.03,AAA-222-111-000-0-0,,9.827,0.022,9.834,0.02,9.805,0.056,8.746,0.492,10.3004,0.000441,10.1796,0.0065,rered,gaia2,8031.0,132.064,4.29326,0.0776528,,,1.64552,0.0616684,1.94,0.315035,0.435405,0.0869348,DWARF,10.1479645,0.6080965,407.542,9.495,0.015252,0.0029836,110.0,0.009202272,,,0.000778412563,0.00308782,0.00287938,panstarrs,0.228171,0.401899,0.0830513,0.0402854,0.0592907,0.114579,0.0468936,0.108412,0.70081,0.515383,9.278,9.712,bj2018,116.684,147.444,dered,10.3984,0.00077,10.1451,0.000551,1,,tycho2v3,tycho2b3,,1.46351953513886,0.889247827248049,120.105441456173,10.3438707443762,0.0467055745150025,0.0279903464347194,1,0,131734980
932,52548453,20190415,,7087-00793-1,298-013240,06434216-3029312,,J064342.16-302931.1,5584423341345392896,15251076,,STAR,tmgaia2,100.925707844663,-30.492008200525,tmgaia2,-1.51323,0.036135,9.46311,0.0445832,gaia2,2.63387,0.0243421,gaia2,239.907057728244,-14.9071287522856,105.871778417491,-53.3309625781998,11.211,0.108,10.727,0.007,,,,,,,,,,,9.707,0.026,9.474,0.024,9.417,0.019,AAA-222-111-000-0-0,,9.352,0.023,9.401,0.02,9.36,0.036,8.854,,10.5576,0.000287,10.1887,0.0067,rered,gaia2,6296.0,125.312,3.85835,0.0882787,,,2.16178,0.0961607,1.23,0.191315,0.12175,0.0280034,DWARF,6.61572552,0.2722485,375.582,3.46,0.0281323,0.00429759,274.0,0.0305559617,,,0.000787990633,0.00343394,0.00516124,panstarrs,0.166605,0.216025,0.0841784,0.108143,0.027446,0.0285608,0.105974,0.0705834,0.301397,0.2431,3.428,3.492,bj2018,132.554,118.07,dered,10.8415,0.000737,10.1412,0.000571,1,,tycho2v3,tycho2b3,,0.580761700794545,0.691397997712505,100.925700283683,-30.4919674565791,0.0166287210777488,0.0222589863358857,1,0,571035506
933,113553629,20190415,,7105-01332-1,296-025459,07334177-3059458,,J073341.76-305945.8,5593167070135870080,15458542,,STAR,tmgaia2,113.424064856761,-30.9960706905366,tmgaia2,-5.22929,0.0422936,3.84074,0.0490327,gaia2,1.24559,0.0282899,gaia2,245.099303313685,-5.44839741756646,123.399658030586,-51.753910765129,11.195,0.086,10.602,0.006,,,,,,,,,,,9.684,0.022,9.496,0.022,9.422,0.021,AAA-222-111-000-0-0,,9.363,0.023,9.369,0.02,9.317,0.037,8.682,,10.5623,0.000255,10.1989,0.0083,rered,gaia2,6368.0,123.406,3.24458,0.087475,,,4.4529,0.208666,1.27,0.200205,0.0143838,0.00332394,DWARF,29.3760643,1.9058,785.176,17.585,0.0365621,0.008302085,1105.0,0.215003341,,,2.42994156e-05,0.0107779,0.00582627,panstarrs,0.143025,0.257385,0.212298,0.205034,0.00315488,0.00349301,0.0874493,0.0875007,1.74961,2.06199,17.198,17.972,bj2018,112.463,134.348,dered,10.8424,0.00107,10.1524,0.000497,1,,tycho2v3,tycho2b3,,0.680558690389758,0.760393584001683,113.424038591094,-30.9960541540197,0.0192549366176549,0.024248516325782,1,0,601362672
934,207277638,20190415,,0767-01882-1,502-040659,07220157+1014192,,J072201.56+101419.1,3155850885732610688,40542480,,STAR,tmgaia2,110.506562632142,10.2386693537696,tmgaia2,-6.64467,0.0961436,-7.86605,0.0682225,gaia2,2.07051,0.0596823,gaia2,207.166075977085,11.3964289572566,110.616320419077,-11.7450002921524,10.5,0.074,10.242,0.006,,,,,,,,,,,9.882,0.026,9.751,0.024,9.745,0.023,AAA-222-111-000-0-0,,9.706,0.023,9.728,0.02,9.724,0.053,8.874,0.482,10.2573,0.000474,10.1094,0.0068,rered,gaia2,7875.0,126.607,4.08474,0.079531,,,2.05942,0.0810452,1.88,0.296582,0.21524,0.043727,DWARF,14.6955929,0.970204,476.811,13.685,0.0281384,0.00413815,243.0,0.0161229279,,,0.000590659562,0.00304064,0.00523566,panstarrs,0.194317,0.398848,0.0723759,0.0897146,0.040702,0.046752,0.0674137,0.0916483,0.907628,1.03278,13.299,14.071,bj2018,130.792,122.422,dered,10.377,0.001342,10.0752,0.001279,1,,tycho2v3,tycho2b3,,1.49699550921846,1.05827840672881,110.5065335602,10.2386354860553,0.0489783260313023,0.0418966260204413,1,0,125575098
