,TIC ID,dataURL
167,267263253,mast:TESS/product/tess2018206045859-s0001-0000000267263253-0120-s_lc.fits
168,410153553,mast:TESS/product/tess2018206045859-s0001-0000000410153553-0120-s_lc.fits
169,176957796,mast:TESS/product/tess2018263035959-s0003-0000000176957796-0123-s_lc.fits
170,176957796,mast:TESS/product/tess2018292075959-s0004-0000000176957796-0124-s_lc.fits
171,176957796,mast:TESS/product/tess2018319095959-s0005-0000000176957796-0125-s_lc.fits
172,176957796,mast:TESS/product/tess2019006130736-s0007-0000000176957796-0131-s_lc.fits
173,176957796,mast:TESS/product/tess2019032160000-s0008-0000000176957796-0136-s_lc.fits
174,176957796,mast:TESS/product/tess2019058134432-s0009-0000000176957796-0139-s_lc.fits
175,176957796,mast:TESS/product/tess2018206190142-s0001-s0009-0000000176957796-00205_dvt.fits
176,176957796,mast:TESS/product/tess2019085135100-s0010-0000000176957796-0140-s_lc.fits
177,176957796,mast:TESS/product/tess2019112060037-s0011-0000000176957796-0143-s_lc.fits
178,176957796,mast:TESS/product/tess2018234235059-s0002-0000000176957796-0121-s_lc.fits
179,176957796,mast:TESS/product/tess2018206045859-s0001-0000000176957796-0120-s_lc.fits
180,176957796,mast:TESS/product/tess2019140104343-s0012-0000000176957796-0144-s_lc.fits
181,176957796,mast:TESS/product/tess2019169103026-s0013-0000000176957796-0146-s_lc.fits
182,277683130,mast:TESS/product/tess2018206045859-s0001-0000000277683130-0120-s_lc.fits
183,62483237,mast:TESS/product/tess2018206045859-s0001-0000000062483237-0120-s_lc.fits
184,140068425,mast:TESS/product/tess2018206045859-s0001-0000000140068425-0120-s_lc.fits
185,403224672,mast:TESS/product/tess2018206045859-s0001-0000000403224672-0120-s_lc.fits
186,425934411,mast:TESS/product/tess2018206045859-s0001-0000000425934411-0120-s_lc.fits
187,425934411,mast:TESS/product/tess2018206190142-s0001-s0002-0000000425934411-00111_dvt.fits
188,425934411,mast:TESS/product/tess2018234235059-s0002-0000000425934411-0121-s_lc.fits
189,25375553,mast:TESS/product/tess2018206045859-s0001-0000000025375553-0120-s_lc.fits
190,261136679,mast:TESS/product/tess2019032160000-s0008-0000000261136679-0136-s_lc.fits
191,261136679,mast:TESS/product/tess2018292075959-s0004-0000000261136679-0124-s_lc.fits
192,261136679,mast:TESS/product/tess2018206190142-s0001-s0009-0000000261136679-00205_dvt.fits
193,261136679,mast:TESS/product/tess2018206190142-s0001-s0006-0000000261136679-00196_dvt.fits
194,261136679,mast:TESS/product/tess2019112060037-s0011-0000000261136679-0143-s_lc.fits
195,261136679,mast:TESS/product/tess2018206045859-s0001-0000000261136679-0120-s_lc.fits
196,261136679,mast:TESS/product/tess2019140104343-s0012-0000000261136679-0144-s_lc.fits
197,261136679,mast:TESS/product/tess2019169103026-s0013-0000000261136679-0146-s_lc.fits
198,261136679,mast:TESS/product/tess2018206190142-s0001-s0013-0000000261136679-00226_dvt.fits
199,220435095,mast:TESS/product/tess2019169103026-s0013-0000000220435095-0146-s_lc.fits
200,260985861,mast:TESS/product/tess2019112060037-s0011-0000000260985861-0143-s_lc.fits
201,260985861,mast:TESS/product/tess2019140104343-s0012-0000000260985861-0144-s_lc.fits
202,260985861,mast:TESS/product/tess2019169103026-s0013-0000000260985861-0146-s_lc.fits
203,260985861,mast:TESS/product/tess2018206190142-s0001-s0013-0000000260985861-00226_dvt.fits
204,271893367,mast:TESS/product/tess2019058134432-s0009-0000000271893367-0139-s_lc.fits
205,271893367,mast:TESS/product/tess2019085135100-s0010-0000000271893367-0140-s_lc.fits
